age,default,balance,housing,loan,duration,campaign,previous,job_unemployed,job_self-employed,job_entrepreneur,job_student,job_housemaid,job_retired,marital_married,marital_single,education_primary,education_secondary,education_tertiary,poutcome_failure,poutcome_other,y
49,0,-37,0,0,191,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
40,0,1876,0,1,269,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
26,0,1177,0,0,116,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
28,0,80,0,0,676,2,2,0,0,0,0,0,0,0,1,0,0,1,1,0,1
42,0,1322,1,1,178,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
58,0,65,0,0,162,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
47,0,480,1,0,211,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
40,0,1729,1,0,85,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
59,0,5314,1,0,200,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
53,0,70,1,0,611,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
52,0,196,1,1,116,1,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0
36,0,-435,1,0,85,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,0,176,0,0,78,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
41,0,1666,0,0,291,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
36,0,1927,1,0,288,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
60,0,78,1,0,113,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
42,0,221,1,0,720,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44,0,5045,1,0,20,6,15,0,0,0,0,0,0,0,1,0,1,0,0,1,0
35,0,1257,1,0,93,3,7,0,0,0,0,0,0,1,0,0,1,0,1,0,0
32,0,0,0,0,123,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
54,0,2059,1,0,177,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
47,0,292,0,1,210,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
46,0,477,1,0,128,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
36,0,300,0,0,287,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
35,0,3636,0,1,808,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
31,0,589,1,1,151,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
36,0,197,0,0,260,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
42,0,4209,1,0,57,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
31,0,1306,1,0,217,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31,0,1970,0,0,284,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
41,0,3950,1,0,96,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
38,0,490,1,1,17,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
38,0,3913,1,0,196,2,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0
40,0,11084,0,0,113,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
58,0,116,0,0,580,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
31,0,259,1,0,47,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
60,0,322,1,0,63,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
33,0,1844,1,0,241,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
45,0,220,1,0,89,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,0,260,1,0,49,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
36,0,80,1,0,251,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
46,0,499,1,0,37,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
57,0,3071,1,1,63,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
42,0,230,1,0,175,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
61,0,997,0,0,106,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
48,0,286,0,0,166,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41,0,21515,1,0,87,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
34,0,174,0,0,259,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28,0,16,0,0,119,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
34,0,479,1,0,515,1,5,0,0,0,0,0,0,0,0,0,1,0,1,0,1
63,0,2747,0,0,113,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0
57,0,1180,1,1,191,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
24,0,77,1,0,236,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
33,0,58,1,0,57,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
56,0,0,1,0,154,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
53,0,100,0,0,205,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
35,0,473,1,1,434,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,0,46,0,0,338,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
31,0,373,0,0,346,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
34,0,355,1,0,261,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
36,0,0,1,1,101,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
35,0,560,1,0,58,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
36,0,342,1,0,142,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
43,0,3529,0,0,169,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
34,0,1906,1,0,68,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
46,0,25,0,0,103,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56,0,802,0,0,258,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
32,0,6402,1,0,158,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
43,0,960,1,1,241,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
55,0,-31,0,1,81,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
29,0,3432,1,0,139,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
53,0,0,0,0,77,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
59,0,259,0,0,415,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
43,0,60,0,0,487,2,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0
38,0,740,0,0,259,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
60,0,174,1,0,241,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
45,0,1273,1,1,197,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
33,0,1165,1,0,420,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
44,0,759,1,0,397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,6072,0,1,226,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
58,0,764,0,0,219,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
37,0,1123,0,1,138,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
57,0,2927,0,1,78,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
35,0,1810,1,0,65,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
35,0,2116,1,0,409,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
47,0,136,0,1,70,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,0,152,1,0,563,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
34,0,13683,1,0,115,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27,0,-247,1,1,344,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
47,0,2,0,0,89,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
47,0,3676,0,0,567,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1
36,0,495,0,0,157,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1
55,0,218,1,0,200,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,0,959,0,0,144,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
22,0,333,0,1,129,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
58,0,2764,0,0,235,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
35,0,321,1,0,189,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,0,603,1,0,298,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
42,0,473,1,0,216,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
35,0,-259,1,0,381,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0
34,0,0,1,1,214,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
50,0,0,0,0,86,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
36,0,123,1,0,9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
57,0,254,0,0,676,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
71,0,383,0,0,327,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0
47,0,1996,0,0,761,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
40,0,990,1,0,252,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
44,0,1707,0,0,406,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
40,0,69,1,0,503,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
47,0,-9,0,0,457,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
36,0,168,1,0,52,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
42,0,-97,1,0,216,4,5,0,0,0,0,0,0,1,0,1,0,0,1,0,0
42,0,792,1,1,611,2,12,0,0,0,0,0,0,1,0,1,0,0,0,1,0
60,0,366,0,0,593,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
50,0,1772,0,0,206,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
56,0,344,1,0,221,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
26,0,-32,1,1,14,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
49,0,3371,0,0,269,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
49,0,823,0,0,780,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
53,0,13,0,0,69,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37,0,37,1,0,24,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
46,0,120,1,0,20,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
34,0,0,0,0,63,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
43,0,109,1,0,64,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27,0,15,1,0,67,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32,0,574,1,0,259,2,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0
36,0,0,1,0,60,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
30,0,25,0,0,44,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
37,1,375,0,0,223,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
52,0,20,1,0,172,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
35,0,552,1,1,314,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
33,0,8023,0,0,196,1,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0
31,0,-617,1,0,115,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
33,0,5235,0,0,67,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32,0,48,1,0,8,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
35,0,1100,0,1,127,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
47,0,-50,0,1,175,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
37,0,-107,1,0,158,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
43,0,-932,1,0,567,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
43,0,0,0,0,147,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
37,0,556,0,0,200,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
57,0,3,0,0,142,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
31,0,102,1,0,460,2,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0
39,0,9374,1,0,273,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
49,0,32,0,0,128,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40,0,326,1,1,112,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
25,0,913,1,0,113,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
35,0,624,1,0,163,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
58,0,11,0,0,270,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
37,0,715,1,0,247,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,0,4937,1,0,421,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
36,0,16430,1,0,197,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
49,0,4667,1,0,130,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
46,0,216,0,0,173,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,0,89,1,1,172,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
37,0,435,1,0,210,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
57,0,2137,0,0,132,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
46,0,22,0,0,388,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
59,0,163,0,0,464,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
29,0,14,0,0,87,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
34,0,-315,1,0,56,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
60,0,55,0,0,207,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
33,0,385,0,0,29,28,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
47,1,-535,1,0,71,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,0,275,0,0,31,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27,0,-195,1,0,391,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
59,0,46,0,0,78,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
36,0,474,1,0,59,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
34,0,518,1,0,206,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
28,0,1199,1,0,1011,20,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
32,0,473,1,0,624,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
36,0,760,0,0,9,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
23,0,1021,0,0,79,9,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
46,0,548,0,0,1181,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
43,0,130,0,0,156,1,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0
72,0,4415,0,0,120,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59,0,0,0,0,247,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
42,0,1022,1,0,146,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
30,0,334,0,0,389,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
39,0,282,1,0,243,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43,0,2767,1,0,317,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
35,0,2288,0,0,32,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
32,0,133,0,0,171,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
38,0,0,1,0,185,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
41,0,168,1,0,187,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,0,-93,1,0,402,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
31,0,775,0,0,361,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31,0,1495,1,1,159,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
29,0,2929,0,0,91,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
43,0,210,0,0,646,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
30,0,178,1,0,747,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
52,0,199,0,0,978,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
29,0,991,0,0,563,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
37,0,0,0,0,69,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28,0,4579,0,0,409,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
51,0,1315,0,0,303,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
28,0,0,1,0,386,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
42,0,382,1,0,294,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
39,0,763,1,0,877,7,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1
31,0,4945,0,0,445,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
35,0,0,0,0,74,1,4,0,0,1,0,0,0,1,0,0,0,1,1,0,0
32,0,-1053,1,0,357,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
41,0,780,1,0,432,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
42,0,0,1,0,328,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
44,0,0,1,0,389,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,0,424,0,0,298,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
32,0,0,1,0,138,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
36,0,1582,0,0,26,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
34,0,2,1,1,184,1,6,0,0,1,0,0,0,1,0,0,1,0,1,0,0
44,0,4758,1,0,712,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
38,0,290,1,0,283,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
49,0,443,0,0,27,6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
50,0,372,1,0,21,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
81,0,1,0,0,65,5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
52,0,-588,1,0,81,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
30,0,305,0,0,633,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1
30,0,1772,1,0,158,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
52,0,161,1,0,274,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
58,0,76,1,0,54,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
35,0,285,1,0,136,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
20,0,291,0,0,172,5,5,0,0,0,1,0,0,0,1,0,1,0,1,0,0
38,0,744,1,0,283,1,12,0,0,0,0,0,0,0,1,0,0,1,0,1,0
59,0,0,0,0,722,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,0
39,0,722,0,0,141,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
49,0,769,1,0,257,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
45,0,0,0,0,574,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
57,0,39,1,0,354,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
44,0,0,0,0,71,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,0,22546,1,0,8,6,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0
33,0,181,1,1,265,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
43,0,520,1,0,15,13,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
26,0,321,1,0,242,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31,0,132,0,0,148,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
34,0,464,1,0,173,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0
42,0,0,1,0,71,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
38,0,1679,1,0,21,18,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
27,0,3276,0,0,106,1,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0
28,0,1137,0,0,129,4,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0
42,0,-406,1,0,152,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,0,203,1,0,134,1,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0
39,0,293,1,0,160,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
38,0,2240,1,0,551,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
46,0,668,1,0,1263,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
19,0,1169,0,0,463,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
36,0,339,0,0,6,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
38,0,2543,0,0,223,1,4,0,0,1,0,0,0,0,1,0,1,0,1,0,1
56,0,551,0,0,27,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
55,0,1649,1,0,52,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
54,0,0,0,0,1366,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
56,0,2146,0,1,594,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
52,0,-191,1,0,755,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
51,0,3180,1,0,384,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
30,0,105,1,0,75,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27,0,-124,0,0,217,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
53,0,65,0,0,25,18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
53,0,37,0,0,51,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
40,0,1509,0,0,144,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
34,0,35,1,0,76,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0
56,0,29,0,0,52,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
32,0,182,1,0,145,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
56,0,1270,1,0,80,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0
30,0,2145,1,0,727,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
34,0,1831,1,0,203,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
40,0,56,1,1,194,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
45,0,0,0,0,264,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
33,0,92,1,0,127,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
46,0,558,0,0,126,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37,0,11,0,0,109,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
31,0,0,1,0,82,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
41,0,204,0,0,111,7,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
34,0,417,1,0,138,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
42,0,1205,0,0,376,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
56,0,0,0,1,542,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43,0,2519,1,0,257,2,9,0,0,0,0,0,0,1,0,1,0,0,0,1,0
51,0,35,0,1,123,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
31,0,2544,0,0,252,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1
41,0,787,1,0,297,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54,0,211,0,0,200,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
47,0,33,1,0,298,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
42,0,145,0,0,252,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
33,0,210,1,1,201,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
38,0,45,0,0,125,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31,0,40,0,0,123,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
40,0,92,1,0,92,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
40,0,35,0,0,318,4,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0
45,0,265,0,0,14,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
60,0,262,0,0,393,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
34,0,6979,1,0,14,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
46,0,2904,0,0,277,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,0,642,0,0,644,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
44,0,2403,1,0,180,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
50,0,4374,1,0,163,2,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0
42,0,233,0,0,446,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
37,0,1661,0,0,199,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
42,0,3165,1,0,298,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
31,0,469,0,1,111,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
55,0,159,0,0,15,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
34,0,4,1,0,644,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
28,0,517,0,1,681,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
33,0,335,0,0,130,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
38,0,410,0,0,63,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,0,0,1,0,80,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
30,0,648,1,1,287,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
36,0,6,0,0,41,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31,0,8312,0,0,43,13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
29,0,415,1,1,449,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59,0,133,1,0,206,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,0,2061,1,1,197,2,3,0,1,0,0,0,0,1,0,0,1,0,1,0,0
39,0,0,1,0,62,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,0,361,1,1,819,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
39,0,2303,1,0,775,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
30,0,75,1,0,123,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
47,0,4543,1,0,162,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
